user_id|session_id|link_count|unique_link_count|session_duration_in_s|vid_count|unique_vid_count|total_vid_view
109625|370123|4|4|2841|370123|1|2821
109625|372322|6|5|3363|372322|2|3343
109625|372496|4|4|2096|372496|1|2076
109625|372816|8|5|605|372816|3|1
109625|373508|9|5|1362|373508|2|1889
109625|373512|33|12|71063|373512|4|71044
109625|373916|8|5|616|373916|5|1
109625|373931|33|10|2751|373931|3|2733
109625|374010|46|12|29251|374010|21|1
109625|374091|12|7|5044|374091|8|5025
109625|374245|5|4|6107|374245|4|6088
109625|374303|8|6|2715|374303|4|2698
109625|374615|10|6|15469|374615|7|15450
109625|374658|4|3|55|374658|3|1
109625|374701|2|2|160|374701|2|1
109625|374771|18|7|16149|374771|6|16130
109625|374900|10|6|13416|374900|4|13397
109625|374934|3|3|38|374934|1|1
109625|375267|8|5|6408|375267|2|6389
109625|375297|3|3|5966|375297|4|5946
109625|375433|6|5|4388|375433|2|4368
109625|375610|10|4|5492|375610|4|5472
109625|375692|3|3|7260|375692|2|7240
109625|375770|6|4|3464|375770|3|3444
109625|375783|3|3|5986|375783|2|5966
109625|377019|28|9|17142|377019|14|17122
109625|377057|29|13|39578|377057|16|39559
109627|374526|8|7|260|374526|1|240
109628|381802|8|7|52793|381802|2|52773
109630|362442|7|6|8865|362442|2|8845
109630|362472|23|7|3114|362472|11|1
109630|362641|30|12|12001|362641|36|1
109630|363007|5|5|814|363007|2|1
109630|363123|5|4|672|363123|4|11027
109631|362440|3|3|47|362440|1|27
109631|362469|3|3|95|362469|1|1
109631|362474|4|3|143|362474|2|1
109631|362643|24|14|31495|362643|22|31475
109631|362973|3|3|547|362973|1|1
109631|362978|4|4|1123|362978|1|1103
109631|367326|16|9|1454|367326|2|1434
109631|387754|40|20|478|387754|1|1
109634|362627|2|2|42|362627|1|1
109637|362712|41|17|60539|362712|27|86401
109637|363849|3|3|42|363849|2|39338
109637|363895|3|3|25|363895|3|79043
109637|364105|3|3|24|364105|2|7743
109637|364140|4|4|74614|364140|2|74594
109637|364418|4|4|28275|364418|2|28255
109637|364529|3|3|26|364529|2|86401
109637|364893|5|5|56083|364893|1|56063
109637|365000|4|4|2985|365000|3|2966
109637|365764|4|4|2979|365764|3|2959
109637|366247|3|3|28|366247|2|1634
109637|366250|4|4|70805|366250|4|70785
109637|366469|4|4|1542|366469|2|1522
109637|366695|4|4|1716|366695|3|1696
109637|366897|3|3|263|366897|2|2262
109637|367918|4|4|4125|367918|4|4105
109637|367925|4|4|539|367925|1|519
109637|367949|3|3|41|367949|3|4587
109637|368774|4|4|5952|368774|2|5932
109637|368868|3|3|56|368868|4|2402
109637|369687|3|3|48|369687|2|1863
109637|369781|5|3|75|369781|5|2814
109637|369982|4|4|26233|369982|3|26213
109637|370444|3|3|271|370444|2|70293
109637|371008|4|4|722|371008|1|702
109637|371183|3|3|31|371183|1|257
109637|372009|3|3|41|372009|1|1
109637|372012|6|6|499|372012|1|479
109637|372015|2|2|1331|372015|1|1312
109637|372964|4|4|2412|372964|3|2392
109639|362759|4|3|214|362759|1|1
109640|362775|5|5|306|362775|3|1
109644|362906|11|9|17855|362906|6|1
109644|364098|32|22|18855|364098|12|1
109644|365361|30|12|7695|365361|3|1
109644|366483|4|3|13402|366483|1|1
109647|362946|23|16|18023|362946|1|1
109650|362993|11|8|86421|362993|1|1
109653|363462|8|7|11453|363462|13|1
109653|363547|5|5|2697|363547|4|1
109653|394714|37|13|1156|394714|2|1
109653|394725|26|12|16351|394725|11|16331
109653|394857|7|4|11621|394857|11|1
109653|395002|18|8|28333|395002|31|1
109653|395190|4|3|3690|395190|7|1
109653|395215|22|17|19088|395215|19|19068
109653|421224|6|3|201|421224|1|1
109653|421514|2|2|22|421514|1|1
109653|421515|7|6|6788|421515|2|1
109653|421585|4|3|3841|421585|1|1
109653|421617|4|3|62|421617|1|1
109653|421979|7|6|2418|421979|3|1
109653|422175|6|5|1845|422175|1|1937
109653|422181|11|5|588|422181|1|1
109653|422187|3|3|26|422187|3|10686
109653|422201|7|4|3835|422201|6|1
109653|422255|11|9|17273|422255|14|1
109653|422335|6|5|355|422335|10|7138
109653|422354|3|3|42|422354|8|6030
109653|422361|3|3|29|422361|6|4678
109653|422378|4|3|130|422378|2|1999
109653|422384|4|3|53|422384|3|1
109653|422556|2|2|22|422556|1|1
109653|422638|12|6|76577|422638|19|1
109653|422993|3|3|9705|422993|5|1
109653|423169|7|5|15956|423169|9|1
109653|423293|2|2|22|423293|3|1
109653|423361|17|8|9153|423361|10|1
109653|423654|3|3|52|423654|2|1
109653|423943|3|3|6597|423943|10|1
109653|425435|9|6|193|425435|1|1
109653|427543|9|4|86421|427543|5|86401
109653|434014|3|3|44|434014|1|1
109654|363034|4|4|262|363034|2|1
109655|363050|5|3|766|363050|2|1
109655|363070|4|3|670|363070|6|1
109655|363151|3|2|13130|363151|2|1
109655|363395|2|2|38|363395|7|1
109655|363407|8|7|3912|363407|6|1
109660|363532|36|14|5204|363532|4|5184
109660|363549|3|3|28|363549|1|1
109660|363649|4|4|2879|363649|2|1
109660|363713|8|5|6869|363713|5|1
109660|363843|5|4|4078|363843|2|4058
109660|363862|4|4|90|363862|1|70
109660|363936|9|5|6589|363936|3|6569
109660|363974|5|4|4187|363974|1|4167
109660|364054|3|3|37|364054|1|1
109660|364180|3|3|27|364180|3|1
109660|364214|8|4|4128|364214|3|1
109660|364287|3|3|25|364287|2|1
109660|364300|3|3|24|364300|2|1
109660|364361|10|4|586|364361|1|16071
109660|364421|11|5|3740|364421|1|1
109660|364488|6|4|9164|364488|6|1
109660|364534|3|3|31|364534|6|1
109660|364669|4|3|5800|364669|2|1
109660|364726|3|3|30|364726|3|1
109660|364762|6|3|3738|364762|4|1
109660|364809|8|4|2540|364809|3|1
109660|364867|15|7|5434|364867|3|1
109660|364904|7|4|3874|364904|3|1
109660|364942|8|4|12943|364942|5|1
109660|365048|8|3|12790|365048|8|1
109660|365087|4|2|4132|365087|2|1
109660|365152|6|3|8174|365152|2|1
109660|365217|8|3|13987|365217|5|1
109660|365276|3|3|3066|365276|3|1
109660|365602|3|3|1277|365602|1|1
109660|365774|46|16|7213|365774|7|1
109660|365833|7|3|2425|365833|4|14216
109660|365858|3|3|28|365858|1|1
109660|365871|5|3|9544|365871|1|1
109660|365913|26|8|18715|365913|12|1
109660|366158|6|3|4021|366158|3|9186
109660|366182|8|3|4347|366182|7|8660
109660|366207|10|5|423|366207|1|1
109660|366330|13|3|8051|366330|8|1
109660|366358|8|4|4479|366358|4|1
109660|366404|7|5|726|366404|1|1
109660|366502|26|11|6544|366502|5|1
109660|366605|23|10|4906|366605|7|1
109660|366643|27|17|3705|366643|5|1
109660|366687|14|7|6371|366687|4|1
109660|366918|3|3|27|366918|1|1
109660|366977|19|9|2580|366977|2|1
109660|367063|13|5|20238|367063|3|1
109660|367907|5|3|14640|367907|2|1
109660|368431|2|2|24|368431|1|1
109660|369583|5|3|691|369583|1|1
109660|370041|6|6|14561|370041|8|1
109660|370190|3|3|9646|370190|3|9626
109660|371793|5|3|1552|371793|3|1
109660|372328|10|6|206|372328|1|1
109660|400183|11|5|2598|400183|3|1
109660|400301|9|5|3532|400301|3|3512
109660|400309|6|3|2178|400309|2|1
109660|400752|10|4|4126|400752|6|1
109660|400805|10|6|2907|400805|2|1
109660|400957|6|3|1774|400957|3|1
109660|401190|16|6|18338|401190|6|1
109660|401511|5|4|82|401511|2|1
109660|401514|4|3|60|401514|8|1
109660|401799|9|3|5026|401799|6|1
109660|401894|8|3|2740|401894|3|1
109660|402143|5|3|2362|402143|3|1
109660|402298|10|3|16397|402298|6|1
109660|402487|5|3|2756|402487|2|1
109660|402815|4|3|740|402815|2|1
109660|402825|22|9|6819|402825|9|1
109660|403096|5|3|3849|403096|3|1
109660|403241|6|3|3417|403241|3|1
109660|403384|4|3|899|403384|2|1
109660|403488|5|3|1067|403488|2|1
109660|403601|7|3|8704|403601|4|1
109660|403633|5|3|1249|403633|2|1
109660|403745|9|3|8705|403745|5|1
109660|403913|6|3|1759|403913|3|1
109660|403945|8|4|1640|403945|2|1
109660|404078|5|3|3856|404078|3|1
109660|404114|14|5|6414|404114|6|1
109660|404627|4|3|943|404627|2|1
109660|404671|19|9|5023|404671|6|1
109660|404894|5|3|1904|404894|4|1
109660|405255|7|5|1181|405255|2|1
109660|405374|4|3|1565|405374|2|1
109660|405498|8|2|2232|405498|5|1
109660|405575|6|3|8282|405575|3|1
109660|406056|5|4|52|406056|1|1
109660|406217|6|3|2478|406217|3|1
109660|406303|8|3|595|406303|5|1
109660|407072|4|3|611|407072|3|1
109660|407259|4|3|877|407259|1|1
109660|407689|4|3|36180|407689|1|1
109660|418319|13|7|1317|418319|4|1
109660|436897|5|4|731|436897|2|711
109660|437522|4|4|2180|437522|4|2160
109660|437634|18|11|879|437634|1|1
109660|437746|18|11|178|437746|1|158
109660|437856|9|6|1234|437856|1|1214
109660|438546|3|3|33|438546|1|1
109660|438988|13|9|713|438988|2|693
109660|439226|13|7|3246|439226|3|1
109660|441509|3|3|34|441509|1|1
109660|442068|8|6|1667|442068|3|1647
109665|363299|3|2|238|363299|1|1
109667|363383|3|3|111|363383|1|1
109667|363386|23|17|6610|363386|11|7267
109667|363400|2|2|26|363400|1|1
109667|363402|2|1|22|363402|1|1
109667|363464|3|3|249|363464|1|1
109667|363490|2|2|22|363490|2|1
109667|363546|13|7|5881|363546|13|1
109667|363581|9|7|3093|363581|6|1
109667|363595|2|2|25|363595|1|1
109667|363875|2|2|69|363875|1|1
109667|364891|2|2|26|364891|1|1
109668|363388|6|5|138|363388|1|86401
109668|363389|3|3|34|363389|1|1
109668|363430|2|2|29|363430|1|1
109669|363449|31|28|5846|363449|5|1
109670|363477|11|8|288|363477|1|1
109671|363552|24|10|751|363552|1|1
109671|367355|16|8|19254|367355|12|1
109671|367648|5|3|4295|367648|5|1
109671|368615|3|3|58|368615|1|1
109671|368665|3|3|30485|368665|1|1
109673|363639|54|25|7917|363639|3|50349
109673|363690|16|6|1822|363690|2|4753
109673|363703|4|3|5600|363703|2|8574
109673|363730|3|3|24|363730|2|2637
109673|363739|3|3|23|363739|10|7223
109673|363758|3|3|24|363758|3|64041
109673|363779|4|4|32|363779|6|4434
109673|363800|5|3|65|363800|2|2554
109673|363808|3|3|25|363808|1|1698
109673|363820|6|5|63|363820|1|445
109673|363825|3|3|27|363825|2|2276
109673|363836|3|3|27|363836|1|82296
109673|364080|3|3|24|364080|8|52996
109673|364770|6|6|58|364770|1|45196
109673|364992|11|3|10256|364992|11|7410
109673|365279|3|3|25|365279|3|4353
109673|365293|3|3|26|365293|5|71998
109673|366543|43|12|73993|366543|20|86401
109673|367495|3|3|45|367495|4|2336
109673|367958|3|3|25|367958|3|1821
109673|367964|3|3|25|367964|2|5395
109673|368114|4|3|4770|368114|5|5820
109673|368134|8|4|76612|368134|2|78285
109673|368291|5|3|1256|368291|3|1524
109673|368302|3|3|24|368302|1|83733
109675|364269|24|18|381|364269|1|353
109685|534758|37|22|3517|534758|2|1
109685|534977|11|6|8096|534977|3|1
109685|537615|8|5|3883|537615|5|1
109685|538295|6|3|197|538295|4|1
109690|364288|4|4|974|364288|3|1
109691|364338|4|4|84|364338|1|64
109691|364417|16|10|3728|364417|5|1
109691|364593|3|3|27|364593|1|1
109691|364613|12|8|8645|364613|3|18262
109691|365234|3|3|48|365234|2|1
109691|365242|13|9|8241|365242|8|1
109691|366333|13|7|12264|366333|6|12244
109691|367795|3|3|30|367795|8|1
109691|367859|3|3|24|367859|4|9797
109691|367893|5|5|5755|367893|6|5735
109691|368355|6|6|69|368355|13|1
109691|368375|3|3|43|368375|1|1
109691|368849|43|15|28139|368849|29|1
109691|368972|3|3|26|368972|1|1
109691|369117|8|3|4805|369117|11|1
109691|369187|16|6|8712|369187|5|8692
109691|369222|9|5|2172|369222|5|2152
109691|369460|3|3|494|369460|1|3541
109691|369463|11|5|5019|369463|7|4999
109691|369900|17|7|4788|369900|9|5317
109691|369925|4|4|37|369925|1|179
109691|370359|15|5|33155|370359|9|33135
109691|370623|12|5|12798|370623|8|1
109691|372797|10|3|10811|372797|8|1
109692|364382|22|17|12777|364382|5|12757
109692|364645|14|9|13918|364645|13|13898
109692|364858|4|4|12329|364858|1|12309
109692|365149|12|7|4957|365149|4|1
109692|365170|13|10|9194|365170|10|9175
109701|364881|3|3|109|364881|1|1
109704|364977|9|6|1143|364977|2|1
109705|364985|3|3|108|364985|1|88
109705|365097|16|10|1393|365097|2|1373
109705|365100|5|4|81571|365100|10|1
109706|365027|11|11|83742|365027|13|1
109710|369561|23|15|46665|369561|25|86401
109710|369948|5|4|86421|369948|9|1
109710|371197|5|3|86421|371197|8|1
109711|366757|8|3|12076|366757|4|1
109711|367011|6|4|7260|367011|4|1
109711|367265|6|4|5524|367265|3|1
109711|367528|10|6|3001|367528|2|2988
109711|368046|4|3|3959|368046|1|1
109711|368113|3|3|40|368113|2|1
109711|368181|3|3|91|368181|1|1
109711|368295|10|5|4732|368295|4|1
109711|368526|7|5|10191|368526|3|1
109711|368570|5|4|35|368570|1|1
109711|368771|3|3|165|368771|1|1
109711|368830|3|3|26|368830|1|1
109711|369040|5|3|4963|369040|2|1
109711|369133|4|4|830|369133|1|810
109711|369171|4|4|3183|369171|1|3163
109711|369599|3|3|25|369599|3|1
109711|369608|3|3|34|369608|4|1
109711|369761|6|4|2072|369761|3|1
109711|369854|7|5|15536|369854|6|15516
109711|369980|7|4|2675|369980|5|1
109711|370084|9|4|9744|370084|6|1
109711|370293|8|4|12073|370293|4|1
109711|370803|5|3|2774|370803|2|1
109711|371092|3|3|837|371092|1|1
109711|371314|7|3|11635|371314|3|1
109711|371566|9|5|9290|371566|4|1
109711|372074|4|3|8537|372074|1|1
109711|373030|6|4|9553|373030|3|1
109711|373251|10|7|10720|373251|2|1
109711|373502|3|3|684|373502|1|1
109711|374071|7|5|11714|374071|5|1
109711|374270|7|5|10974|374270|3|1
109711|374336|2|2|22|374336|1|1
109711|374640|3|3|502|374640|2|1
109713|372700|2|2|42|372700|1|1
109718|365500|22|14|822|365500|1|1
109718|365512|25|14|6567|365512|17|6547
109718|365693|21|12|3201|365693|1|3181
109718|365721|3|3|174|365721|2|1
109718|366003|8|5|1235|366003|3|1
109718|370729|8|6|360|370729|1|340
109718|372341|5|4|4046|372341|2|4026
109718|372830|3|3|760|372830|5|1
109719|365741|2|2|175|365741|1|1
109721|365558|25|9|75169|365558|13|75148
109721|365856|3|3|46812|365856|3|1
109721|366164|4|4|9499|366164|6|9479
109721|366219|4|3|59|366219|2|1
109721|366611|7|6|85448|366611|4|85428
109721|366775|7|4|6191|366775|7|1
109721|367467|5|4|9510|367467|11|1
109721|367658|3|3|30|367658|1|1
109721|371524|10|7|71127|371524|16|71107
109721|371737|2|2|23|371737|1|59064
109721|371777|3|3|12691|371777|9|59376
109721|371932|10|6|51966|371932|11|1
109721|373020|3|3|43|373020|1|1
109721|373205|5|4|14437|373205|3|1
109721|375885|3|3|45|375885|3|1
109721|376122|8|5|6208|376122|3|1
109722|365543|4|3|3669|365543|3|1
109725|479661|48|20|16025|479661|4|1
109725|479728|5|4|1547|479728|4|1
109725|479768|7|5|2879|479768|5|1
109725|479881|6|4|2604|479881|3|1
109725|479917|4|4|1657|479917|2|1
109725|479958|6|4|2821|479958|4|1
109725|480159|4|3|39|480159|1|1
109725|480254|3|3|33|480254|4|1
109725|480360|4|4|14687|480360|2|1
109725|480641|6|5|306|480641|2|1
109725|481062|2|2|30|481062|2|1
109725|494701|9|9|1024|494701|1|1
109725|496307|6|6|89|496307|1|1
109725|496400|6|5|4070|496400|1|1
109725|498012|7|4|2199|498012|2|1
109725|498984|9|6|9710|498984|8|1
109725|499134|4|3|39|499134|1|1
109725|499264|4|3|41|499264|3|1
109725|499453|4|3|83|499453|3|1
109725|499533|6|4|5293|499533|2|1
109725|499626|8|6|8947|499626|7|1
109725|499790|7|5|61|499790|2|1
109725|500072|7|5|56|500072|3|1
109725|500123|7|5|253|500123|1|1
109725|500481|7|4|3207|500481|3|1
109725|500684|6|4|46|500684|1|1
109725|500765|6|5|2971|500765|2|1
109725|501343|9|6|2966|501343|1|1
109725|501606|3|3|29|501606|2|1
109725|501725|5|4|47|501725|2|1
109725|501823|4|4|30|501823|4|1
109725|502201|4|3|44|502201|1|1
109725|502299|3|3|428|502299|1|1
109725|502636|10|4|4156|502636|1|1
109725|502924|3|3|70|502924|1|1
109725|503546|5|4|2612|503546|1|1
109725|504142|5|4|1885|504142|3|1
109729|365621|58|41|86421|365621|2|1
109730|365698|9|7|86421|365698|2|1
109730|373460|14|10|86421|373460|5|1
109734|365995|33|18|2719|365995|3|2699
109734|366331|25|15|5297|366331|3|5277
109734|366598|5|4|63|366598|2|1
109734|366702|4|3|110|366702|3|1
109734|368529|5|4|198|368529|1|1
109734|369034|6|5|5588|369034|5|5568
109734|369096|3|3|116|369096|1|1
109734|369308|3|3|49|369308|1|1
109734|369348|3|3|25|369348|2|1
109734|369442|7|5|178|369442|7|1
109734|369632|13|6|770|369632|7|1
109734|369856|3|3|38|369856|2|1
109734|370071|3|3|34|370071|1|1
109734|370963|20|7|1078|370963|37|1058
109734|371274|6|4|13715|371274|8|1
109734|371463|3|3|24|371463|1|1
109734|372310|58|16|6182|372310|16|1
109734|372371|5|5|1840|372371|1|1
109734|372383|7|4|70|372383|1|1
109734|372548|3|3|1489|372548|7|1
109734|372679|3|3|31|372679|19|1
109734|372808|5|4|4845|372808|7|1
109734|373280|6|5|7250|373280|6|1
109734|373661|4|4|53|373661|1|1
109734|374258|18|10|4424|374258|4|1
109734|374314|19|13|5477|374314|7|1
109734|374794|8|6|1094|374794|3|1
109734|374822|24|11|6832|374822|6|1
109734|374856|11|6|9957|374856|3|1
109734|375020|6|5|455|375020|9|1
109734|375073|7|6|3459|375073|9|1
109734|375085|17|8|1548|375085|9|1
109734|375281|3|3|66|375281|2|1
109734|375315|5|4|41|375315|1|1
109734|375316|3|3|27|375316|1|1
109734|375317|6|5|58|375317|1|1
109734|375473|6|5|66|375473|2|1
109734|375477|5|4|43|375477|2|1
109734|375632|7|4|1062|375632|2|1
109734|375663|3|3|29|375663|1|1
109734|375665|7|4|1003|375665|3|1
109734|375824|4|4|41|375824|2|1
109734|376182|12|6|762|376182|5|1
109734|376779|3|3|47|376779|2|1
109734|376798|3|3|33|376798|1|1
109734|377033|4|3|3107|377033|3|1
109734|377042|4|3|14539|377042|1|1
109734|377158|4|4|34|377158|1|1
109734|377311|3|3|32|377311|1|1
109734|377473|2|2|50|377473|1|1
109734|377751|3|3|31|377751|1|1
109734|377783|3|3|34|377783|6|3636
109734|377790|5|2|2120|377790|3|1
109734|377910|13|7|1116|377910|5|1
109734|377918|4|3|678|377918|3|1
109734|377951|8|6|5491|377951|10|1
109734|377986|2|2|26|377986|1|1
109734|377987|6|4|723|377987|5|1
109734|378032|4|3|1516|378032|3|1
109734|378616|3|3|63|378616|1|1
109734|379281|3|3|29|379281|3|1
109734|379348|3|3|24|379348|3|4497
109734|379511|3|3|40|379511|1|1
109734|379569|27|22|1140|379569|2|1
109734|379994|16|14|1348|379994|1|1328
109734|380605|22|10|8696|380605|3|8676
109734|381074|2|2|24|381074|3|1
109734|381095|2|2|30|381095|2|1
109734|381404|5|3|7942|381404|5|1
109734|381644|3|3|47|381644|4|1
109734|381898|3|2|10832|381898|2|1
109734|382404|8|6|20847|382404|7|1
109734|383014|25|13|26063|383014|10|1
109734|383421|3|3|68|383421|3|2324
109734|383431|3|3|24|383431|1|1
109734|383563|3|3|48|383563|2|1
109734|383565|3|3|25|383565|1|1
109734|383763|17|13|12223|383763|5|1
109734|383936|3|3|26|383936|1|11637
109734|383964|9|7|6205|383964|1|6185
109734|383989|2|2|25|383989|4|1
109734|384440|3|3|44|384440|2|5829
109734|384733|3|3|42|384733|1|1
109734|384775|3|3|30|384775|2|3418
109734|384925|16|16|158|384925|2|3650
109734|384945|6|5|22381|384945|1|1
109734|385225|4|3|58|385225|2|1
109734|385311|3|2|44|385311|3|1
109734|385528|8|7|17020|385528|7|1
109734|386270|15|8|71470|386270|11|1
109734|386439|3|3|33|386439|1|1
109734|386464|3|3|10248|386464|4|1
109734|386560|5|4|2117|386560|2|1
109734|386615|5|5|16433|386615|1|1
109734|386997|15|8|2733|386997|5|1
109734|387064|8|6|5187|387064|7|1
109734|387437|16|9|31927|387437|7|1
109734|387573|30|19|3452|387573|3|1
109734|387626|3|3|28|387626|1|914
109734|387632|3|3|4979|387632|3|5812
109734|387653|5|4|11199|387653|1|1
109734|387736|3|3|105|387736|2|1
109734|387779|14|7|19007|387779|3|1
109734|387918|3|3|26|387918|4|3842
109734|387936|3|3|42|387936|1|1
109734|387940|5|3|2332|387940|4|26117
109734|388011|3|3|39|388011|1|1
109734|388075|3|3|31|388075|2|15418
109734|388113|8|5|12823|388113|8|15255
109734|388145|4|4|26|388145|3|1071
109734|388150|2|2|477|388150|1|1
109734|388399|18|11|14453|388399|5|1
109734|388839|3|3|29|388839|6|7564
109734|388871|3|3|25|388871|2|1
109734|388956|11|5|16447|388956|9|17932
109734|388987|6|5|130|388987|2|7634
109734|389006|4|3|1596|389006|1|1
109734|389328|3|3|26|389328|6|5855
109734|389348|3|3|25|389348|2|1
109734|389405|3|3|26|389405|3|1
109734|389568|3|3|43|389568|4|3498
109734|389578|25|12|13339|389578|12|1
109734|389924|7|7|3268|389924|6|1
109734|390094|8|4|15375|390094|9|1
109734|390354|12|10|7140|390354|1|1
109734|390622|23|13|30089|390622|11|1
109734|390787|4|4|4330|390787|3|1
109734|391198|18|13|9939|391198|2|14163
109734|391643|16|9|21090|391643|6|1
109734|391864|5|5|51|391864|3|1
109734|391957|8|5|139|391957|2|1
109734|392165|19|8|6965|392165|5|1
109734|392534|7|4|25107|392534|3|1
109734|392721|6|4|389|392721|3|21333
109734|392835|3|3|26|392835|2|1
109734|393419|6|5|2441|393419|8|7392
109734|393488|4|4|732|393488|2|1651
109734|394010|6|3|596|394010|1|1
109734|394067|3|3|30|394067|2|1
109734|394347|6|5|17723|394347|2|17703
109734|394418|3|3|27|394418|2|1
109734|394643|11|5|3359|394643|4|1
109734|394847|3|3|34|394847|1|1
109734|394909|15|8|32790|394909|4|1
109734|395472|5|3|175|395472|4|4358
109734|395485|6|5|459|395485|1|439
109734|395717|4|4|54|395717|4|6639
109734|395752|1|1|20|395752|1|1
109734|397770|29|14|20061|397770|2|1
109734|397983|5|4|3739|397983|4|1
109734|398745|4|3|11176|398745|5|1
109734|399366|6|4|20947|399366|4|1
109734|400994|10|8|437|400994|2|1
109734|401441|3|3|31|401441|1|1
109734|401508|26|10|23231|401508|9|1
109734|402188|6|4|2203|402188|3|1
109734|403431|8|5|3934|403431|11|1
109734|403687|4|4|58|403687|1|1
109734|405749|4|4|42|405749|1|1
109734|405750|4|4|37|405750|2|1
109734|407131|5|5|77|407131|1|1
109734|407237|4|3|123|407237|2|1
109734|418296|3|3|526|418296|1|1
109734|418298|3|3|34|418298|1|1
109734|418518|4|4|47|418518|1|1
109734|418521|4|4|38|418521|1|1
109734|418640|15|8|7428|418640|5|1
109734|421774|15|12|7417|421774|3|1
109734|422014|18|9|4745|422014|9|1
109734|422137|9|5|2805|422137|2|1
109734|426107|2|2|42|426107|8|1
109734|426903|4|3|2714|426903|7|1
109734|428877|18|8|17891|428877|8|1
109734|429647|6|4|39|429647|2|10296
109734|430185|3|3|30|430185|4|21728
109734|430368|3|3|50|430368|1|1
109734|432486|15|11|8795|432486|7|1
109734|436969|8|7|16009|436969|3|1
109734|438924|3|3|33|438924|1|1
109734|440087|3|2|9688|440087|3|1
109734|440217|4|3|2670|440217|3|1
109734|440716|41|25|9828|440716|9|1
109734|440760|2|2|26|440760|1|1
109734|444025|16|10|26154|444025|5|1
109734|446037|9|8|6632|446037|5|1
109734|446289|2|2|30|446289|2|1
109734|446429|9|5|26442|446429|4|1
109734|447072|6|3|2845|447072|2|1
109734|447260|28|16|20486|447260|9|1
109734|447495|4|2|2319|447495|3|1
109734|447513|14|8|14859|447513|3|1
109734|447795|40|23|27358|447795|11|1
109734|448677|17|8|28277|448677|13|1
109734|449247|5|3|3472|449247|7|1
109734|449391|2|2|24|449391|1|1
109734|449649|5|3|9561|449649|6|1
109734|483762|9|6|4389|483762|9|1
109734|484423|13|10|27461|484423|12|1
109734|498272|10|6|3136|498272|11|1
109734|498730|5|4|180|498730|2|1
109734|498795|4|3|33|498795|2|1
109734|499554|47|16|86421|499554|33|1
109734|500611|2|2|28|500611|1|1
109734|502169|2|2|41|502169|1|1
109734|509859|3|3|87|509859|1|1
109734|512276|29|11|21960|512276|38|1
109734|512769|4|3|876|512769|4|1
109734|515231|14|7|13885|515231|31|1
109734|525555|9|8|126|525555|1|1
109734|540773|3|2|40|540773|2|1
109734|542015|3|2|39|542015|3|1
109735|366039|37|21|9026|366039|1|1
109735|366208|33|21|2664|366208|5|2644
109735|366262|21|5|10579|366262|4|1
109735|366320|13|8|3530|366320|2|3510
109735|366644|14|6|43493|366644|18|1
109735|366893|4|3|1931|366893|2|57106
109735|366992|3|3|24|366992|3|1
109735|367239|7|4|2610|367239|8|1
109735|367299|12|8|33354|367299|5|33334
109735|367744|7|5|1934|367744|8|1914
109735|367839|4|3|35|367839|1|8907
109735|367864|8|8|14600|367864|3|14580
109735|368282|3|3|26|368282|7|1
109735|368348|2|2|25|368348|1|13951
109735|368373|3|3|34|368373|1|1
109735|368419|3|3|4312|368419|1|8775
109735|368448|4|4|65|368448|1|2180
109735|369345|25|7|33110|369345|17|33090
109735|370141|3|3|23|370141|10|1
109735|370356|5|4|11075|370356|6|29840
109735|370471|11|10|2461|370471|3|2441
109735|370555|14|10|3446|370555|9|1
109735|370659|15|8|1423|370659|15|1403
109735|370692|31|20|15610|370692|14|15590
109735|371312|4|4|30|371312|7|1
109735|371399|6|6|23424|371399|8|1
109735|371480|4|4|26|371480|2|1
109735|371607|6|6|5870|371607|3|1
109735|372260|15|10|13705|372260|27|1
109735|372369|20|11|32719|372369|15|32699
109735|372809|7|6|4176|372809|8|1
109735|373142|25|12|24140|373142|2|24120
109735|374088|7|4|2168|374088|6|1
109735|374821|4|3|5101|374821|7|1
109735|374843|8|4|2026|374843|3|1
109735|374849|11|7|23926|374849|7|23906
109735|375159|4|4|28|375159|6|3153
109735|375172|5|3|20627|375172|3|1
109735|376831|4|4|27|376831|2|4205
109735|377779|27|20|32525|377779|6|32505
109735|378701|7|4|18627|378701|1|1
109735|379654|7|5|2219|379654|5|2199
109735|379779|6|5|12158|379779|2|12138
109735|379996|5|4|23336|379996|1|1
109735|380905|28|17|31268|380905|7|1
109735|381408|13|10|16526|381408|6|1
109735|381845|4|3|65|381845|4|1
109735|382256|5|3|2369|382256|3|1
109735|383012|25|15|32929|383012|10|32909
109735|383568|3|3|31|383568|2|1
109735|383664|6|5|45|383664|2|1
109735|383765|3|3|31|383765|5|1
109735|383922|3|3|23|383922|3|1
109735|383944|6|4|16248|383944|9|1
109735|384436|3|3|85|384436|4|1
109735|384913|5|5|50|384913|7|1
109735|385451|3|3|33|385451|2|1
109735|385529|6|5|9442|385529|5|1
109735|386089|17|15|1324|386089|2|1
109735|386141|17|12|11915|386141|9|1
109735|386463|3|3|26|386463|1|1
109735|386477|7|5|29448|386477|2|29429
109735|386952|2|2|23|386952|1|1
109735|386955|8|5|15022|386955|5|1
109735|387062|8|4|9288|387062|4|1
109735|387411|3|3|30|387411|3|1
109735|387438|10|7|33990|387438|7|1
109735|387619|12|4|32373|387619|8|1
109735|387772|12|4|23634|387772|7|26606
109735|387830|12|8|242|387830|2|1
109735|387917|3|3|24|387917|1|1595
109735|387928|3|3|25|387928|1|1
